Symbol,Date,Open,High,Low,Close,Volume
A,09 Oct 2023,109.97,111.31,109.12,111.28,1320300
AA,09 Oct 2023,26.68,27.465,26.62,27.25,3857100
AAC,09 Oct 2023,10.77,10.77,10.76,10.77,233700
AAC.T,09 Oct 2023,0.2461,0.2461,0.2461,0.2461,200
AAC.U,09 Oct 2023,10.87,10.96,10.87,10.96,700
AAC.W,09 Oct 2023,0.67,0.67,0.651,0.651,400
AACT,09 Oct 2023,10.27,10.2713,10.27,10.27,2700
AAI-B,09 Oct 2023,18.94,18.97,18.94,18.97,300
AAI-C,09 Oct 2023,23.52,23.96,23.5178,23.96,900
AAIC,09 Oct 2023,4.25,4.39,4.25,4.38,70200
AAIN,09 Oct 2023,23.16,23.5,23.15,23.5,1400
AAN,09 Oct 2023,9.68,9.92,9.59,9.87,199000
AAP,09 Oct 2023,51.56,51.8699,50.14,51.36,2010800
AAT,09 Oct 2023,17.97,18.52,17.97,18.36,147800
AB,09 Oct 2023,30.6,31.18,30.38,30.98,325400
ABBV,09 Oct 2023,148.27,149.75,147.16,149.11,2903300
ABEV,09 Oct 2023,2.52,2.55,2.51,2.53,3917500
ABG,09 Oct 2023,209.73,218.82,208.57,217.09,177300
ABM,09 Oct 2023,41.11,42.41,41.1017,42.27,390300
ABR,09 Oct 2023,13.58,14.215,13.57,14.19,2810800
ABR-D,09 Oct 2023,17.45,17.5042,17.1101,17.13,23000
ABR-E,09 Oct 2023,17.4014,17.4014,17.15,17.225,3100
ABR-F,09 Oct 2023,18.37,18.3805,18.15,18.3,8700
ABT,09 Oct 2023,96.41,97.01,95.79,96.76,3958300
AC,09 Oct 2023,34.65,34.99,34.01,34.87,9500
ACA,09 Oct 2023,71.06,71.62,70.64,70.8,116100
ACCO,09 Oct 2023,5.27,5.43,5.27,5.37,320600
ACEL,09 Oct 2023,10.85,11.155,10.79,11.01,221600
ACH.W,09 Oct 2023,1.28,1.28,1.1736,1.2227,19000
ACHR,09 Oct 2023,5,5.24,4.9,5.17,4511200
ACI,09 Oct 2023,22.6,23,22.5517,23,4019500
ACM,09 Oct 2023,81.76,82.79,81.675,82.58,255100
ACN,09 Oct 2023,309.82,313.09,308.36,312.01,1407600
ACP,09 Oct 2023,6.12,6.21,6.1,6.18,222300
ACP-A,09 Oct 2023,21.39,21.9,20.95,21.5001,14900
ACR,09 Oct 2023,8.22,8.46,8.22,8.3,3700
ACR-C,09 Oct 2023,21.86,22.48,21.86,22.2905,21300
ACR-D,09 Oct 2023,18.1,18.92,17.9,18,42100
ACRE,09 Oct 2023,9.02,9.215,9.02,9.2,360400
ACV,09 Oct 2023,18.52,18.52,18.36,18.4,20700
ADC,09 Oct 2023,54.49,55.66,54.49,55.13,750600
ADC-A,09 Oct 2023,16.19,16.27,16.08,16.27,11300
ADCT,09 Oct 2023,0.84,0.8542,0.81,0.83,128500
ADM,09 Oct 2023,72.86,74.35,72.86,73.9,1845300
ADNT,09 Oct 2023,35.38,36.515,35.11,36.38,428200
ADT,09 Oct 2023,6.39,6.57,6.37,6.5,2750500
ADX,09 Oct 2023,16.69,16.83,16.64,16.8,134300
