Symbol,Date,Open,High,Low,Close,Volume
A,16 Mar 2023,133.97,137.05,132.37,136.82,1789300
AA,16 Mar 2023,39.17,41.0983,38.51,40.75,6522500
AAC,16 Mar 2023,10.27,10.3,10.26,10.3,94900
AAC.W,16 Mar 2023,0.8204,0.881,0.82,0.881,8600
AAI-C,16 Mar 2023,21.75,21.75,21.7,21.7,2200
AAIC,16 Mar 2023,2.74,2.8493,2.72,2.81,71200
AAIN,16 Mar 2023,22.71,22.9773,22.65,22.88,1300
AAM-A,16 Mar 2023,21.15,22.1525,21.15,21.75,16900
AAM-B,16 Mar 2023,21.26,22.279,21.26,22.02,25200
AAN,16 Mar 2023,10,10.3399,9.78,10.05,327400
AAP,16 Mar 2023,120.62,122.87,119.9,122.03,1911900
AAT,16 Mar 2023,18.67,19.02,17.92,18.62,1102900
AB,16 Mar 2023,35.78,35.8799,35.045,35.31,382800
ABBV,16 Mar 2023,153.2,155.92,152.51,155.3,6331200
ABEV,16 Mar 2023,2.67,2.72,2.66,2.71,13299700
ABG,16 Mar 2023,195.17,203.13,193.88,202.94,324300
ABM,16 Mar 2023,43.82,45.075,43.65,44.79,290900
ABR,16 Mar 2023,11.6,11.8,11.365,11.5,4654500
ABR-D,16 Mar 2023,16.5,17,16.4701,16.515,55100
ABR-E,16 Mar 2023,16.43,16.43,16.1,16.1332,90800
ABR-F,16 Mar 2023,18.065,18.12,17.64,17.772,7400
ABT,16 Mar 2023,97.06,99.28,97,99.03,5289400
AC,16 Mar 2023,36.66,37.1,36.66,37.1,2600
ACA,16 Mar 2023,58.43,62.78,58.245,62.53,508900
ACCO,16 Mar 2023,5.02,5.18,4.955,5.09,643600
ACEL,16 Mar 2023,8.72,9,8.72,8.88,217800
ACH.W,16 Mar 2023,0.42,0.4205,0.42,0.42,1300
ACHR,16 Mar 2023,2.76,2.76,2.645,2.67,941900
ACI,16 Mar 2023,19.75,19.75,19.51,19.68,3508200
ACM,16 Mar 2023,82,83.76,81.74,83.46,1262200
ACN,16 Mar 2023,244.95,253.8,243.525,252.92,4119700
ACP,16 Mar 2023,6.74,6.83,6.7,6.75,362600
ACP-A,16 Mar 2023,21.6507,21.6507,21.6507,21.6507,1700
ACR,16 Mar 2023,8.41,8.565,8.41,8.53,13200
ACR-C,16 Mar 2023,21.14,21.9,20.9999,21.85,8000
ACR-D,16 Mar 2023,19.17,19.99,19.14,19.89,5900
ACR.W,16 Mar 2023,0.1825,0.2253,0.1619,0.1619,26600
ACRE,16 Mar 2023,9.01,9.3,8.735,9.15,1154300
ACRO,16 Mar 2023,10.12,10.12,10.12,10.12,100
ACV,16 Mar 2023,18.65,19.1039,18.49,19.09,34000
ADC,16 Mar 2023,68.05,69.32,67.7,68.24,785900
ADC-A,16 Mar 2023,16.89,16.98,16.7503,16.96,22100
ADCT,16 Mar 2023,2.37,2.4,2.22,2.3,742800
ADM,16 Mar 2023,76.01,76.52,75.21,76.47,3314100
ADNT,16 Mar 2023,37.64,40.07,37.64,39.67,696100
ADT,16 Mar 2023,6.87,7.07,6.84,7,3396400
ADX,16 Mar 2023,14.68,15.02,14.63,14.97,254100
AEE,16 Mar 2023,84.83,86.28,84.69,86.05,1497800
AEFC,16 Mar 2023,19.49,20.75,19.3,20.43,94400
AEG,16 Mar 2023,4.07,4.33,4.02,4.33,5648700
AEL,16 Mar 2023,32.42,34.46,31.57,33.88,991200
AEL-A,16 Mar 2023,20.94,21.88,20.7,21.19,34100
AEL-B,16 Mar 2023,23.2,24.23,23.19,24.04,22400
AEM,16 Mar 2023,48.25,48.32,47.145,48.17,3154600
AEO,16 Mar 2023,13.08,13.46,12.98,13.39,2867800
AER,16 Mar 2023,51.44,53.75,50.5,53.39,2710600
AES,16 Mar 2023,22.89,23.43,22.775,23.25,4643600
AESC,16 Mar 2023,86.3,87.63,86.3,87.63,98900
AESI,16 Mar 2023,16.05,16.42,15.65,16.12,918300
AEVA,16 Mar 2023,1.58,1.6696,1.56,1.63,1371100
AFB,16 Mar 2023,10.55,10.63,10.54,10.56,99700
AFG,16 Mar 2023,115.54,120.96,114.567,120.02,548900
AFGB,16 Mar 2023,22.7,23.26,22.7,23.26,4300
AFGC,16 Mar 2023,19.98,21.04,19.98,20.48,18300
AFGD,16 Mar 2023,22.04,23.04,22.04,22.81,7700
AFGE,16 Mar 2023,18,18.3,17.61,18.12,7800
AFL,16 Mar 2023,60.65,62.845,60.32,62.48,3083800
AFT,16 Mar 2023,12.54,12.61,12.49,12.52,90300
AG,16 Mar 2023,6.88,7.03,6.75,6.92,5673400
AGCO,16 Mar 2023,118.9,122.875,118.16,122.17,779300
AGD,16 Mar 2023,8.91,9.09,8.89,9.04,157100
AGI,16 Mar 2023,10.65,10.73,10.325,10.61,2197900
AGL,16 Mar 2023,24.21,26.249,23.88,26.08,3358200
AGM,16 Mar 2023,123.82,132.95,122.6,131.21,150400
AGM-C,16 Mar 2023,26.48,26.49,25.8072,25.8072,1000
AGM-D,16 Mar 2023,23.0501,23.5968,23.0501,23.5968,2000
AGM-E,16 Mar 2023,23.35,23.5999,23.35,23.5999,2100
AGM-F,16 Mar 2023,20.56,21,20.25,20.305,15500
AGM-G,16 Mar 2023,19.42,19.78,19.235,19.688,8100
