Symbol,Date,Open,High,Low,Close,Volume
A,11 Jul 2023,118.3,118.98,117.64,118.48,1096700
AA,11 Jul 2023,33.6,34.87,33.33,34.69,5218400
AAC,11 Jul 2023,10.55,10.59,10.55,10.58,139100
AAC.T,11 Jul 2023,0.29,0.3,0.28,0.3,4600
AAC.U,11 Jul 2023,10.754,10.754,10.754,10.754,400
AAC.W,11 Jul 2023,0.8498,0.8699,0.8498,0.8499,15300
AACT,11 Jul 2023,10.15,10.17,10.15,10.16,54000
AAI-B,11 Jul 2023,19.01,19.01,19.01,19.01,300
AAI-C,11 Jul 2023,22.95,23.0537,22.95,23.04,1600
AAIC,11 Jul 2023,4.59,4.65,4.57,4.63,387600
AAIN,11 Jul 2023,23.65,23.7299,23.61,23.7299,1800
AAM-A,11 Jul 2023,22.82,23,22.6931,23,15000
AAM-B,11 Jul 2023,22.83,23,22.75,23,14400
AAN,11 Jul 2023,13.99,14.41,13.89,14.32,309400
AAP,11 Jul 2023,69.16,70.84,69.16,70.12,1925400
AAT,11 Jul 2023,20.11,20.595,19.96,20.54,295600
AB,11 Jul 2023,31.79,32.1,31.43,31.78,400000
ABBV,11 Jul 2023,134,135.76,133.68,135.57,5144800
ABEV,11 Jul 2023,2.97,3,2.9401,3,15806000
ABG,11 Jul 2023,245.87,256.39,245.27,250.85,239800
ABM,11 Jul 2023,41.96,42.62,41.64,42.54,504000
ABR,11 Jul 2023,15.35,15.69,15.3205,15.69,3306200
ABR-D,11 Jul 2023,18.65,18.74,18.56,18.74,35000
ABR-E,11 Jul 2023,18.34,18.36,18.2999,18.36,8300
ABR-F,11 Jul 2023,20.1,20.3,19.9,20.18,20800
ABT,11 Jul 2023,107.02,107.68,106.77,107.5,3899700
AC,11 Jul 2023,33.72,35.59,33.72,35.59,5400
ACA,11 Jul 2023,76.63,77.1,76.13,77.09,148600
ACCO,11 Jul 2023,5.67,5.77,5.61,5.67,695400
ACEL,11 Jul 2023,10.58,10.72,10.51,10.7,170300
ACH.W,11 Jul 2023,1.09,1.09,0.88,0.9,106500
ACHR,11 Jul 2023,4.88,4.9,4.37,4.48,6411200
ACI,11 Jul 2023,22.03,22.17,21.97,22.11,4229100
ACM,11 Jul 2023,86.75,87.56,86.4,87.31,559600
ACN,11 Jul 2023,308.45,310.8,305.825,309.72,1347700
ACP,11 Jul 2023,6.84,6.8415,6.81,6.81,224000
ACP-A,11 Jul 2023,22.75,22.94,22.75,22.94,1800
ACR,11 Jul 2023,8.73,8.8999,8.72,8.78,9900
ACR-C,11 Jul 2023,21.91,21.9101,21.6893,21.78,800
ACR-D,11 Jul 2023,20.1,20.15,19.69,19.69,8300
ACR.U,11 Jul 2023,10.25,10.25,10.25,10.25,1500
ACRE,11 Jul 2023,10.49,10.601,10.445,10.6,348300
ACRO,11 Jul 2023,10.2,10.2,10.15,10.15,13300
ACV,11 Jul 2023,20,20.1896,19.985,20.18,22800
ADC,11 Jul 2023,65.01,65.57,64.56,65.48,1593800
ADC-A,11 Jul 2023,17.74,17.74,17.45,17.6,18200
ADCT,11 Jul 2023,1.95,1.96,1.82,1.85,3832700
ADM,11 Jul 2023,78.93,80.6,78.8587,80.47,2769400
ADNT,11 Jul 2023,40.74,41.56,40.59,41.41,678500
ADT,11 Jul 2023,6.27,6.4,6.18,6.32,3213700
ADX,11 Jul 2023,16.73,16.88,16.72,16.8,127000
