Symbol,Date,Open,High,Low,Close,Volume
A,23 Mar 2023,134.66,135.07,129.3721,131.13,3297900
AA,23 Mar 2023,40.58,41.63,39.73,40.23,4143200
AAC,23 Mar 2023,10.3,10.34,10.3,10.34,1739100
AAC.U,23 Mar 2023,10.5,10.5,10.49,10.49,300
AAC.W,23 Mar 2023,0.88,0.8801,0.88,0.88,8200
AAI-B,23 Mar 2023,18.14,18.19,18.14,18.19,300
AAI-C,23 Mar 2023,20.4,20.58,20.4,20.58,1000
AAIC,23 Mar 2023,2.72,2.74,2.65,2.67,61100
AAM-A,23 Mar 2023,21.1,21.5044,20.67,20.7,25600
AAM-B,23 Mar 2023,21.34,21.475,21,21.02,18000
AAN,23 Mar 2023,9.1,9.31,8.97,9.14,439100
AAP,23 Mar 2023,113.8,114.22,110.3,111.14,2062800
AAT,23 Mar 2023,17.09,17.27,16.38,16.48,650300
AB,23 Mar 2023,33.99,34.76,33.67,33.67,480400
ABBV,23 Mar 2023,154.1,156.5,154.02,155.3,4584000
ABEV,23 Mar 2023,2.67,2.675,2.56,2.59,24670900
ABG,23 Mar 2023,199.99,202.52,195,197.96,243700
ABM,23 Mar 2023,42.93,43.24,42.2,42.43,458700
ABR,23 Mar 2023,11.22,11.385,10.795,10.84,6586800
ABR-D,23 Mar 2023,17.24,17.24,16.65,16.69,20400
ABR-E,23 Mar 2023,16.03,16.62,15.9,16.1186,24700
ABR-F,23 Mar 2023,17.67,18.11,17.05,17.05,8700
ABT,23 Mar 2023,96.9,97.81,96.44,97.04,4525000
AC,23 Mar 2023,37.29,37.5259,37.29,37.44,2400
ACA,23 Mar 2023,60.18,61.91,59.935,61.1,225000
ACCO,23 Mar 2023,5.05,5.155,4.925,4.99,778800
ACEL,23 Mar 2023,8.68,8.8,8.6,8.65,248000
ACH.W,23 Mar 2023,0.4,0.4749,0.36,0.36,15200
ACHR,23 Mar 2023,2.52,2.73,2.48,2.53,1524200
ACI,23 Mar 2023,19.68,19.93,19.62,19.9,4773500
ACM,23 Mar 2023,81.69,82.87,80.13,80.84,780400
ACN,23 Mar 2023,259.45,274.605,259.3,271.66,5166800
ACP,23 Mar 2023,6.72,6.785,6.53,6.55,339200
ACP-A,23 Mar 2023,21.846,22.16,21.3055,21.4669,9300
ACR,23 Mar 2023,9.8,9.87,9.745,9.85,13200
ACR-C,23 Mar 2023,20.69,21.0899,20.31,20.33,6300
ACR-D,23 Mar 2023,19.76,19.76,19.3,19.48,4400
ACR.U,23 Mar 2023,10.21,10.21,10.21,10.21,100
ACR.W,23 Mar 2023,0.1517,0.1957,0.1517,0.1811,6800
ACRE,23 Mar 2023,9.01,9.105,8.535,8.62,1082600
ACRO,23 Mar 2023,10.11,10.11,10.11,10.11,500
ACV,23 Mar 2023,18.9,19.3299,18.83,18.99,53200
ADC,23 Mar 2023,65.2,66.03,64.8,64.94,651500
ADC-A,23 Mar 2023,17.35,17.35,17.07,17.1,4000
ADCT,23 Mar 2023,2.03,2.06,1.92,1.98,662200
ADM,23 Mar 2023,77.22,77.748,74.63,75.13,3030900
ADNT,23 Mar 2023,37.8,38.63,37.1,37.6,752900
ADT,23 Mar 2023,7.06,7.165,6.905,6.98,2592500
ADX,23 Mar 2023,14.98,15.2,14.93,15.02,239100
AEE,23 Mar 2023,81.91,82.56,80.53,80.61,1334400
AEFC,23 Mar 2023,20.21,20.38,19.72,19.77,29200
AEG,23 Mar 2023,4.28,4.295,4.14,4.16,3026400
AEL,23 Mar 2023,35.44,36.08,34.48,34.98,745000
AEL-A,23 Mar 2023,22.2,22.36,21.32,21.32,34600
AEL-B,23 Mar 2023,23.87,24.2054,23.3191,23.58,15100
AEM,23 Mar 2023,50.74,51.745,50.41,51.13,3240400
AENZ,23 Mar 2023,2.79,2.79,2.55,2.58,1100
AEO,23 Mar 2023,13,13.165,12.525,12.67,2869500
AER,23 Mar 2023,51.9,52.27,49.69,51.01,2312300
AES,23 Mar 2023,22.2,22.45,21.73,21.96,3238200
AESC,23 Mar 2023,85.58,85.82,83.81,84.14,9000
AESI,23 Mar 2023,16.47,16.77,15.75,16,432300
AEV.W,23 Mar 2023,0.15,0.152,0.1,0.117,175500
AEVA,23 Mar 2023,1.42,1.5185,1.35,1.42,1876000
AFB,23 Mar 2023,10.55,10.6,10.52,10.53,65900
AFG,23 Mar 2023,118.63,118.755,115.8,116.33,323300
AFGB,23 Mar 2023,22.99,22.99,22.27,22.27,6000
AFGC,23 Mar 2023,20.69,20.78,19.98,19.98,8500
AFGD,23 Mar 2023,22.27,22.35,21.72,21.72,4200
AFGE,23 Mar 2023,18.13,18.18,17.33,17.33,2600
AFL,23 Mar 2023,62.82,63.52,62.17,62.53,2193900
AFT,23 Mar 2023,12.4,12.51,12.375,12.42,49500
AG,23 Mar 2023,6.29,6.56,6.19,6.47,8880000
AGCO,23 Mar 2023,126.59,129.15,124.13,125.62,524900
AGD,23 Mar 2023,9.01,9.13,8.985,9.03,141500
AGI,23 Mar 2023,11.3,11.79,11.23,11.59,5004900
AGL,23 Mar 2023,28.18,28.98,27.94,28.4,2189100
AGM,23 Mar 2023,125.58,127.74,123.89,124.64,111600
AGM-C,23 Mar 2023,25.5737,25.9235,25.51,25.9235,3600
AGM-D,23 Mar 2023,22.71,23.2199,22.15,22.15,3000
AGM-F,23 Mar 2023,20.61,20.95,20,20.08,7300
AGM-G,23 Mar 2023,19.33,19.3499,19,19.18,7000
AGM.A,23 Mar 2023,107.44,107.44,107.44,107.44,300
AGO,23 Mar 2023,47.69,47.71,46.07,46.22,257200
