Symbol,Date,Open,High,Low,Close,Volume
A,15 Mar 2023,135.93,135.93,132.2,134.03,2016700
AA,15 Mar 2023,42.33,42.47,38.85,39.77,9434500
AAC,15 Mar 2023,10.26,10.27,10.26,10.265,11000
AAC.U,15 Mar 2023,10.42,10.42,10.42,10.42,100
AAC.W,15 Mar 2023,0.8,0.88,0.8,0.88,16400
AAI-C,15 Mar 2023,21.9779,21.9779,21.0549,21.95,2600
AAIC,15 Mar 2023,2.75,2.84,2.7393,2.76,101400
AAIN,15 Mar 2023,23,23.0563,22.016,22.5,7400
AAM-A,15 Mar 2023,22.15,22.96,21.37,21.37,26800
AAM-B,15 Mar 2023,22.97,24.0111,21.01,21.51,23600
AAN,15 Mar 2023,10.25,10.34,9.96,10.2,323700
AAP,15 Mar 2023,119.94,122.75,119.895,121.77,1843500
AAT,15 Mar 2023,18.48,19.02,18.28,18.82,1274200
AB,15 Mar 2023,35,35.31,34.6801,35.08,456800
ABBV,15 Mar 2023,152.18,154.38,151.725,154.06,6304600
ABEV,15 Mar 2023,2.62,2.66,2.61,2.65,12863600
ABG,15 Mar 2023,194.2,199.42,189.065,199.29,353300
ABM,15 Mar 2023,43.68,44.5,43.265,44.25,613400
ABR,15 Mar 2023,11.51,11.61,11.08,11.53,10201200
ABR-D,15 Mar 2023,16.49,16.96,16.3,16.65,35000
ABR-E,15 Mar 2023,15.9,16.53,15.9,16.45,138400
ABR-F,15 Mar 2023,17.45,18,17.275,17.56,22400
ABT,15 Mar 2023,97.5,97.9407,96.7013,97.8,5712200
AC,15 Mar 2023,36.77,37.34,36.56,36.56,7800
ACA,15 Mar 2023,55.98,59.57,55.47,59.47,1242200
ACCO,15 Mar 2023,5,5.12,4.966,5.09,609400
ACEL,15 Mar 2023,8.62,8.895,8.61,8.87,204700
ACH.W,15 Mar 2023,0.45,0.45,0.41,0.4105,17300
ACHR,15 Mar 2023,2.81,2.85,2.6,2.73,2115400
ACI,15 Mar 2023,19.66,19.79,19.54,19.73,4131300
ACM,15 Mar 2023,83.43,83.43,81.185,82.79,2153300
ACN,15 Mar 2023,247.96,247.97,242.8,246.17,4507900
ACP,15 Mar 2023,6.94,6.9499,6.62,6.77,428300
ACP-A,15 Mar 2023,21.3293,21.74,20.86,21.499,2300
ACR,15 Mar 2023,8.44,8.68,8.34,8.39,14400
ACR-C,15 Mar 2023,21.68,22.56,20.8601,21.3499,4600
ACR-D,15 Mar 2023,19.1996,19.1996,18.6,19.12,8600
ACR.U,15 Mar 2023,10.16,10.16,10.14,10.14,1200
