Symbol,Date,Open,High,Low,Close,Volume
A,10 Mar 2023,139.19,139.44,134.71,135.72,1895900
AA,10 Mar 2023,48.12,48.12,44.46,44.91,6195500
AAC,10 Mar 2023,10.28,10.3,10.2,10.2,140800
AAC.U,10 Mar 2023,10.43,10.4301,10.43,10.4301,1000
AAC.W,10 Mar 2023,0.83,0.84,0.8,0.84,3100
AAI-B,10 Mar 2023,18.8307,18.9721,18.8307,18.9721,1100
AAI-C,10 Mar 2023,21.51,21.51,21,21.2535,3300
AAIC,10 Mar 2023,2.93,2.96,2.81,2.82,100800
AAM-A,10 Mar 2023,22.1,22.92,21.775,21.99,29500
AAM-B,10 Mar 2023,23.39,23.5,21.42,21.9999,30700
AAN,10 Mar 2023,11.47,11.47,10.94,11.16,260000
AAP,10 Mar 2023,129.12,130.545,127.48,128.04,1419000
AAT,10 Mar 2023,21.21,21.5,19.545,19.79,1393100
AB,10 Mar 2023,36.5,37.49,35.61,36.87,372500
ABBV,10 Mar 2023,147.84,150.64,147.47,149.71,6825500
ABEV,10 Mar 2023,2.59,2.6384,2.57,2.58,13539500
ABG,10 Mar 2023,232.49,232.49,223.365,225.24,287500
ABM,10 Mar 2023,45.86,45.86,44.55,44.75,488400
ABR,10 Mar 2023,13.59,13.65,12.93,13.15,5387100
ABR-D,10 Mar 2023,18.1,18.29,17.61,17.7587,27700
ABR-E,10 Mar 2023,18.14,18.26,17.7101,18.228,10200
ABR-F,10 Mar 2023,19.01,19.05,18.5406,18.91,8900
ABT,10 Mar 2023,97.76,98.395,96.555,96.96,7042400
AC,10 Mar 2023,36.45,36.51,35.8,35.8,6800
ACA,10 Mar 2023,59.29,59.29,57.57,58.01,256500
ACCO,10 Mar 2023,5.33,5.46,5.265,5.31,576400
ACEL,10 Mar 2023,8.88,8.98,8.765,8.85,167800
ACH.W,10 Mar 2023,0.53,0.5452,0.47,0.4875,39200
ACHR,10 Mar 2023,2.84,3.24,2.84,3.07,2782300
ACI,10 Mar 2023,19.98,20.01,19.7901,19.91,3017800
ACM,10 Mar 2023,87.3,87.3,83.98,84.26,1184900
ACN,10 Mar 2023,260.14,260.34,251.6,252.95,2924500
ACP,10 Mar 2023,7.34,7.35,7.19,7.22,208400
ACP-A,10 Mar 2023,21.83,21.9,21.6678,21.82,900
ACR,10 Mar 2023,9.25,9.28,8.3,8.75,29000
ACR-C,10 Mar 2023,22.3,22.3,21.7,21.82,19700
ACR-D,10 Mar 2023,19.82,19.92,19.75,19.86,5200
ACRE,10 Mar 2023,10.25,10.34,9.78,9.8,1190400
ACRO,10 Mar 2023,10.11,10.12,10.11,10.113,1000
ACV,10 Mar 2023,20.07,20.11,19.43,19.47,43400
