Symbol,Date,Open,High,Low,Close,Volume
A,16 Jan 2023,156.92,156.92,156.92,156.92,0
AA,16 Jan 2023,54.61,54.61,54.61,54.61,0
AAC,16 Jan 2023,10.14,10.14,10.14,10.14,0
AAC.U,16 Jan 2023,10.26,10.26,10.26,10.26,0
AAC.W,16 Jan 2023,0.621,0.621,0.621,0.621,0
AAI-B,16 Jan 2023,18.3999,18.3999,18.3999,18.3999,0
AAI-C,16 Jan 2023,21.5,21.5,21.5,21.5,0
AAIC,16 Jan 2023,3.03,3.03,3.03,3.03,0
AAIN,16 Jan 2023,23,23,23,23,0
AAM-A,16 Jan 2023,24.27,24.27,24.27,24.27,0
AAM-B,16 Jan 2023,24.7,24.7,24.7,24.7,0
AAN,16 Jan 2023,14.35,14.35,14.35,14.35,0
AAP,16 Jan 2023,151.03,151.03,151.03,151.03,0
AAT,16 Jan 2023,27.64,27.64,27.64,27.64,0
AB,16 Jan 2023,39.03,39.03,39.03,39.03,0
ABBV,16 Jan 2023,153.6,153.6,153.6,153.6,0
ABEV,16 Jan 2023,2.71,2.71,2.71,2.71,0
ABG,16 Jan 2023,189.05,189.05,189.05,189.05,0
ABM,16 Jan 2023,46.36,46.36,46.36,46.36,0
ABR,16 Jan 2023,14.3,14.3,14.3,14.3,0
ABR-D,16 Jan 2023,20.0895,20.0895,20.0895,20.0895,0
ABR-E,16 Jan 2023,19,19,19,19,0
ABR-F,16 Jan 2023,19.82,19.82,19.82,19.82,0
ABT,16 Jan 2023,113.51,113.51,113.51,113.51,0
AC,16 Jan 2023,38.71,38.71,38.71,38.71,0
ACA,16 Jan 2023,58.68,58.68,58.68,58.68,0
ACCO,16 Jan 2023,6.19,6.19,6.19,6.19,0
ACEL,16 Jan 2023,8.87,8.87,8.87,8.87,0
ACH.W,16 Jan 2023,0.4599,0.4599,0.4599,0.4599,0
ACHR,16 Jan 2023,2.6,2.6,2.6,2.6,0
ACI,16 Jan 2023,21.34,21.34,21.34,21.34,0
ACM,16 Jan 2023,86.4,86.4,86.4,86.4,0
ACN,16 Jan 2023,282.14,282.14,282.14,282.14,0
ACP,16 Jan 2023,7.31,7.31,7.31,7.31,0
ACP-A,16 Jan 2023,22.2,22.2,22.2,22.2,0
ACR,16 Jan 2023,9.68,9.68,9.68,9.68,0
ACR-C,16 Jan 2023,21.15,21.15,21.15,21.15,0
