Symbol,Date,Open,High,Low,Close,Volume
A,26 Oct 2023,103.47,104.91,103.24,104.31,1599100
AA,26 Oct 2023,23.99,24.1895,23.37,23.51,6386700
AAC,26 Oct 2023,10,10.45,9.0052,9.8,242600
AAC.S,26 Oct 2023,10.41,10.45,10.41,10.45,400
AAC.T,26 Oct 2023,0.2255,0.2255,0.2255,0.2255,400
AAC.U,26 Oct 2023,10.4,10.4,9.78,9.78,700
AAC.W,26 Oct 2023,0.64,0.68,0.63,0.67,48300
AACT,26 Oct 2023,10.31,10.31,10.29,10.29,2300
AAI-C,26 Oct 2023,23.8695,23.8695,23.8,23.8,1900
AAIC,26 Oct 2023,4.05,4.19,4.05,4.13,170200
AAIN,26 Oct 2023,23.13,23.35,23,23,3700
AAN,26 Oct 2023,7.25,7.39,7.16,7.31,431600
AAP,26 Oct 2023,49.99,51.34,49.61,51.03,1751900
AAT,26 Oct 2023,17.59,18.01,17.47,17.85,354200
AB,26 Oct 2023,28.33,28.5971,27.5777,28.55,530000
ABBV,26 Oct 2023,144.86,145.95,144.23,145.2,5569400
ABEV,26 Oct 2023,2.48,2.535,2.48,2.5,14251000
ABG,26 Oct 2023,186.14,192.885,186.14,189.04,230300
ABM,26 Oct 2023,39.69,40.175,39.36,39.61,231000
ABR,26 Oct 2023,13.08,13.25,12.7341,12.81,8417200
ABR-D,26 Oct 2023,16.42,16.5,16.23,16.23,23900
ABR-E,26 Oct 2023,16.445,16.445,16.1001,16.1001,8600
ABR-F,26 Oct 2023,17.75,17.7543,17.5625,17.6,1800
ABT,26 Oct 2023,93.06,94.75,93.05,93.98,6838100
AC,26 Oct 2023,33.94,34.01,33.64,33.64,2700
ACA,26 Oct 2023,68.05,68.33,67.31,67.86,158800
ACCO,26 Oct 2023,4.98,5.09,4.955,5.06,571000
ACEL,26 Oct 2023,10.03,10.08,9.74,9.78,241900
ACH.W,26 Oct 2023,1,1.14,1,1.0722,37600
ACHR,26 Oct 2023,4.51,4.89,4.51,4.68,3887500
ACI,26 Oct 2023,21.86,21.88,21.67,21.8,1851300
ACM,26 Oct 2023,76.59,77.06,75.855,76.28,385700
ACN,26 Oct 2023,293.81,295.899,290.37,292.04,2692600
ACP,26 Oct 2023,5.69,5.78,5.65,5.67,328500
ACP-A,26 Oct 2023,21.86,21.865,20.87,20.87,1200
ACR,26 Oct 2023,7.25,7.51,7.25,7.499,6900
ACR-C,26 Oct 2023,22.03,22.04,21.68,21.84,5600
ACR-D,26 Oct 2023,19.02,19.25,18.5273,18.75,8600
ACR.W,26 Oct 2023,0.0395,0.0399,0.0372,0.0374,38300
ACRE,26 Oct 2023,8.92,9.185,8.92,9.05,736200
ACRO,26 Oct 2023,10.31,10.31,10.3,10.3,26300
ACV,26 Oct 2023,17.29,17.3038,16.98,17,26600
ADC,26 Oct 2023,54.22,54.92,54.22,54.55,829600
ADC-A,26 Oct 2023,15.94,16.09,15.94,16.09,4000
ADCT,26 Oct 2023,0.65,0.7,0.65,0.6549,73500
ADM,26 Oct 2023,71.13,72.47,71.09,71.85,3319300
ADNT,26 Oct 2023,34.81,35.31,34.24,34.4,813500
ADT,26 Oct 2023,5.95,6.025,5.8,5.84,2317900
ADX,26 Oct 2023,16.12,16.1875,15.9301,15.97,136300
AEE,26 Oct 2023,77.05,78.12,76.55,77.05,1594300
AEFC,26 Oct 2023,18.6,18.89,18.6,18.77,50100
AEG,26 Oct 2023,4.75,4.78,4.735,4.74,1089700
AEL,26 Oct 2023,53.1,53.19,52.9,53.17,988000
AEL-A,26 Oct 2023,21.03,21.1895,20.84,20.84,17200
AEL-B,26 Oct 2023,22.78,22.78,22.53,22.54,8500
AEM,26 Oct 2023,48.77,48.98,46.47,47.4,4849000
AENZ,26 Oct 2023,2.02,2.39,2.02,2.39,400
AEO,26 Oct 2023,18,18.12,17.615,17.82,2964300
AER,26 Oct 2023,58.46,60.08,58.46,59.45,2764900
AES,26 Oct 2023,14.73,14.965,14.65,14.9,6990900
AESC,26 Oct 2023,58.65,59.8937,58.65,59.8937,27100
AESI,26 Oct 2023,19.12,19.33,18.74,19.08,505000
AEV.W,26 Oct 2023,0.0323,0.0398,0.032,0.0397,1600
AEVA,26 Oct 2023,0.54,0.55,0.5252,0.5477,383200
AFB,26 Oct 2023,9.08,9.13,9.02,9.05,58500
AFG,26 Oct 2023,109.11,111.21,109.11,109.78,304000
AFGB,26 Oct 2023,21.61,22.03,21.61,22,2700
AFGC,26 Oct 2023,19.21,19.22,18.86,19.1,4300
AFGD,26 Oct 2023,20.89,20.89,20.48,20.5,6600
AFGE,26 Oct 2023,17.11,17.27,16.9815,17,3800
AFL,26 Oct 2023,78.49,79.24,77.46,77.52,2450800
AFT,26 Oct 2023,12.62,12.73,12.62,12.64,63800
AG,26 Oct 2023,5.38,5.435,5.24,5.39,4405100
AGCO,26 Oct 2023,113,114.605,112.895,113.04,549900
AGD,26 Oct 2023,8.22,8.245,8.1974,8.2,45600
AGI,26 Oct 2023,12.73,12.96,12.19,12.55,3805500
AGL,26 Oct 2023,18.22,18.65,18.03,18.37,1298700
AGM,26 Oct 2023,143.9,147,142.92,145.77,41400
